,INSTANCE,EDGE_DENSITY,AVG_DEGREE,BURNING_NODES,BURNING_EDGES,NODES_IN_DANGER,HEURISTIC,RESULT
11,instances/GBRL/500_r0.093_0_geom_1.gin,0.013218436873747495,0.02009733753220727,0.838,0.010404809619238477,0.906,LDEG,0.97
12,instances/GBRL/500_r0.093_0_geom_1.gin,0.011799599198396793,0.01596943887775551,0.912,0.010777555110220442,0.954,LDEG,0.97
13,instances/GBRL/500_r0.093_0_geom_1.gin,0.01112625250501002,0.014314342971657602,0.96,0.010925851703406814,0.962,GDEG,0.97
14,instances/GBRL/500_r0.093_0_geom_1.gin,0.010925851703406814,0.006012024048096192,0.968,0.01090180360721443,0.964,GDEG,0.97
15,instances/GBRL/500_r0.093_0_geom_1.gin,0.010885771543086172,0.0,0.97,0.010885771543086172,0.96,LDEG,0.97
0,instances/GBRL/100_ep0.075_0_gilbert_2.in,0.07535353535353535,0.0756045301499847,0.01,0.000505050505050505,0.05,GDEG,0.96
1,instances/GBRL/100_ep0.075_0_gilbert_2.in,0.07111111111111111,0.07222765287281416,0.06,0.00393939393939394,0.32,GDEG,0.96
2,instances/GBRL/100_ep0.075_0_gilbert_2.in,0.06161616161616162,0.06597222222222222,0.34,0.019393939393939394,0.82,LDEG,0.96
3,instances/GBRL/100_ep0.075_0_gilbert_2.in,0.03212121212121212,0.04264870931537598,0.88,0.028282828282828285,0.88,LDEG,0.96
4,instances/GBRL/100_ep0.075_0_gilbert_2.in,0.025454545454545455,0.0,0.96,0.025454545454545455,0.83,GDEG,0.96
0,instances/GBRL/100_r0.195_0_geom_5.gin,0.10020202020202021,0.09978573614937251,0.01,0.0014141414141414141,0.14,LDEG,0.94
1,instances/GBRL/100_r0.195_0_geom_5.gin,0.09494949494949495,0.09910873440285206,0.14,0.010707070707070707,0.25,GDEG,0.94
2,instances/GBRL/100_r0.195_0_geom_5.gin,0.08484848484848485,0.09694163860830526,0.26,0.01505050505050505,0.43,GDEG,0.94
3,instances/GBRL/100_r0.195_0_geom_5.gin,0.07353535353535354,0.09032634032634032,0.45,0.026565656565656567,0.67,GDEG,0.94
4,instances/GBRL/100_r0.195_0_geom_5.gin,0.056767676767676765,0.08791619902731014,0.69,0.03303030303030303,0.85,GDEG,0.94
5,instances/GBRL/100_r0.195_0_geom_5.gin,0.04464646464646465,0.06060606060606061,0.86,0.039191919191919194,0.93,LDEG,0.94
6,instances/GBRL/100_r0.195_0_geom_5.gin,0.03838383838383838,0.0,0.94,0.03838383838383838,0.91,LDEG,0.94
0,instances/GBRL/500_r0.083_0_geom_7.gin,0.019767535070140282,0.01977502098385147,0.002,3.2064128256513025e-05,0.016,LDEG,0.952
1,instances/GBRL/500_r0.083_0_geom_7.gin,0.019623246492985972,0.019819680093384324,0.016,0.00016032064128256512,0.032,GDEG,0.952
2,instances/GBRL/500_r0.083_0_geom_7.gin,0.019382765531062125,0.01981462925851703,0.036,0.00036072144288577156,0.046,LDEG,0.952
3,instances/GBRL/500_r0.083_0_geom_7.gin,0.01922244488977956,0.019946870485156358,0.048,0.0003527054108216433,0.056,LDEG,0.952
4,instances/GBRL/500_r0.083_0_geom_7.gin,0.01908617234468938,0.020035788922598944,0.058,0.0003727454909819639,0.06,GDEG,0.952
5,instances/GBRL/500_r0.083_0_geom_7.gin,0.018869739478957915,0.019988028004060066,0.066,0.0004008016032064128,0.066,LDEG,0.952
6,instances/GBRL/500_r0.083_0_geom_7.gin,0.018741482965931863,0.019965857641208343,0.07,0.00041282565130260524,0.078,GDEG,0.952
7,instances/GBRL/500_r0.083_0_geom_7.gin,0.018557114228456913,0.019915662811210003,0.084,0.0005931863727454909,0.102,LDEG,0.952
8,instances/GBRL/500_r0.083_0_geom_7.gin,0.018236472945891785,0.019847915008098387,0.108,0.0008496993987975952,0.14,LDEG,0.952
9,instances/GBRL/500_r0.083_0_geom_7.gin,0.017747494989979958,0.019757217784852,0.146,0.0012304609218436874,0.184,LDEG,0.952
10,instances/GBRL/500_r0.083_0_geom_7.gin,0.01715430861723447,0.019837142639709798,0.19,0.0014829659318637274,0.216,LDEG,0.952
11,instances/GBRL/500_r0.083_0_geom_7.gin,0.016705410821643285,0.01991284155612813,0.222,0.001651302605210421,0.25,LDEG,0.952
12,instances/GBRL/500_r0.083_0_geom_7.gin,0.016264529058116234,0.01987307949231797,0.256,0.0019559118236472947,0.312,LDEG,0.952
13,instances/GBRL/500_r0.083_0_geom_7.gin,0.015567134268537074,0.019539078156312624,0.318,0.002749498997995992,0.394,GDEG,0.952
14,instances/GBRL/500_r0.083_0_geom_7.gin,0.01447695390781563,0.01890799142143937,0.402,0.0036993987975951904,0.49,GDEG,0.952
15,instances/GBRL/500_r0.083_0_geom_7.gin,0.013386773547094189,0.0183332767229374,0.498,0.004733466933867735,0.582,GDEG,0.952
16,instances/GBRL/500_r0.083_0_geom_7.gin,0.012200400801603206,0.01791881635611649,0.592,0.005462925851703407,0.65,LDEG,0.952
17,instances/GBRL/500_r0.083_0_geom_7.gin,0.011350701402805611,0.017838308195338045,0.662,0.005927855711422846,0.708,LDEG,0.952
18,instances/GBRL/500_r0.083_0_geom_7.gin,0.010605210420841683,0.017699264074367223,0.726,0.006392785571142284,0.78,LDEG,0.952
19,instances/GBRL/500_r0.083_0_geom_7.gin,0.009883767535070141,0.01630089447187057,0.798,0.007210420841683367,0.84,GDEG,0.952
20,instances/GBRL/500_r0.083_0_geom_7.gin,0.008953907815631263,0.015511022044088177,0.86,0.007402805611222445,0.872,GDEG,0.952
21,instances/GBRL/500_r0.083_0_geom_7.gin,0.008577154308617234,0.014938968846784478,0.892,0.007591182364729459,0.892,LDEG,0.952
22,instances/GBRL/500_r0.083_0_geom_7.gin,0.008296593186372745,0.014314342971657602,0.914,0.007695390781563127,0.916,LDEG,0.952
23,instances/GBRL/500_r0.083_0_geom_7.gin,0.008,0.009733753220727169,0.94,0.007863727454909819,0.928,LDEG,0.952
24,instances/GBRL/500_r0.083_0_geom_7.gin,0.007823647294589179,0.0,0.952,0.007823647294589179,0.926,GDEG,0.952
0,instances/GBRL/500_r0.083_0_geom_9.gin,0.020264529058116234,0.020248914662993323,0.002,5.6112224448897796e-05,0.028,LDEG,0.97
1,instances/GBRL/500_r0.083_0_geom_9.gin,0.02004008016032064,0.020102059789682457,0.028,0.0005410821643286574,0.068,LDEG,0.97
2,instances/GBRL/500_r0.083_0_geom_9.gin,0.01944689378757515,0.019958019487250362,0.068,0.0009258517034068136,0.144,GDEG,0.97
3,instances/GBRL/500_r0.083_0_geom_9.gin,0.01861322645290581,0.01970450334631527,0.146,0.001903807615230461,0.23,GDEG,0.97
4,instances/GBRL/500_r0.083_0_geom_9.gin,0.01743486973947896,0.019491614808564497,0.232,0.00262124248496994,0.334,GDEG,0.97
5,instances/GBRL/500_r0.083_0_geom_9.gin,0.01622444889779559,0.018847510972865977,0.338,0.003935871743486974,0.468,LDEG,0.97
6,instances/GBRL/500_r0.083_0_geom_9.gin,0.014557114228456914,0.018067142036010005,0.472,0.005234468937875752,0.556,GDEG,0.97
7,instances/GBRL/500_r0.083_0_geom_9.gin,0.013426853707414829,0.01774440900580504,0.56,0.005867735470941883,0.634,GDEG,0.97
8,instances/GBRL/500_r0.083_0_geom_9.gin,0.01232064128256513,0.016377994083404904,0.648,0.006817635270541082,0.732,GDEG,0.97
9,instances/GBRL/500_r0.083_0_geom_9.gin,0.011046092184368738,0.014656431507081959,0.746,0.007587174348697395,0.81,GDEG,0.97
10,instances/GBRL/500_r0.083_0_geom_9.gin,0.009971943887775551,0.013514207902985458,0.824,0.007863727454909819,0.864,LDEG,0.97
11,instances/GBRL/500_r0.083_0_geom_9.gin,0.009386773547094189,0.012791540527864239,0.884,0.00818436873747495,0.91,GDEG,0.97
12,instances/GBRL/500_r0.083_0_geom_9.gin,0.008785571142284569,0.012297321916560394,0.932,0.008244488977955912,0.93,LDEG,0.97
13,instances/GBRL/500_r0.083_0_geom_9.gin,0.008521042084168337,0.010270541082164329,0.958,0.008356713426853707,0.94,LDEG,0.97
14,instances/GBRL/500_r0.083_0_geom_9.gin,0.008336673346693387,0.006012024048096192,0.968,0.008312625250501002,0.942,LDEG,0.97
15,instances/GBRL/500_r0.083_0_geom_9.gin,0.008296593186372745,0.0,0.97,0.008296593186372745,0.938,LDEG,0.97
0,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.012362362362362362,0.012370729087445805,0.001,4.004004004004004e-06,0.004,LDEG,0.995
1,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.012326326326326326,0.012360098792259596,0.004,2.802802802802803e-05,0.028,LDEG,0.995
2,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.01224024024024024,0.012319853393124807,0.029,0.0003023023023023023,0.261,GDEG,0.995
3,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.011603603603603603,0.01202041202041202,0.282,0.003009009009009009,0.944,GDEG,0.995
4,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.007195195195195195,0.008055674722341389,0.975,0.007026026026026026,0.964,GDEG,0.995
5,instances/GBRL/1000_ep0.0125_0_gilbert_10.in,0.006860860860860861,0.0,0.995,0.006860860860860861,0.945,LDEG,0.995
0,instances/GBRL/50_r0.259_0_geom_10.gin,0.16244897959183674,0.16409829237817575,0.02,0.0016326530612244899,0.08,LDEG,0.86
1,instances/GBRL/50_r0.259_0_geom_10.gin,0.15183673469387754,0.163718820861678,0.08,0.004489795918367347,0.16,GDEG,0.86
2,instances/GBRL/50_r0.259_0_geom_10.gin,0.13714285714285715,0.15698587127158556,0.18,0.014693877551020407,0.34,GDEG,0.86
3,instances/GBRL/50_r0.259_0_geom_10.gin,0.11428571428571428,0.1414496833216045,0.36,0.03224489795918367,0.58,GDEG,0.86
4,instances/GBRL/50_r0.259_0_geom_10.gin,0.07591836734693877,0.10204081632653061,0.64,0.0473469387755102,0.72,LDEG,0.86
5,instances/GBRL/50_r0.259_0_geom_10.gin,0.05959183673469388,0.08503401360544219,0.78,0.04938775510204082,0.78,GDEG,0.86
6,instances/GBRL/50_r0.259_0_geom_10.gin,0.0473469387755102,0.04081632653061224,0.86,0.04653061224489796,0.74,LDEG,0.86
0,instances/GBRL/500_r0.093_0_geom_7.gin,0.025210420841683366,0.025224798293982758,0.002,3.6072144288577156e-05,0.018,LDEG,0.968
1,instances/GBRL/500_r0.093_0_geom_7.gin,0.025034068136272545,0.02526277043883686,0.018,0.00027655310621242483,0.032,LDEG,0.968
2,instances/GBRL/500_r0.093_0_geom_7.gin,0.02478557114228457,0.025262142542346103,0.032,0.00043286573146292587,0.074,LDEG,0.968
3,instances/GBRL/500_r0.093_0_geom_7.gin,0.024296593186372745,0.025254857541169295,0.074,0.001062124248496994,0.13,LDEG,0.968
4,instances/GBRL/500_r0.093_0_geom_7.gin,0.023414829659318636,0.025233762187948983,0.13,0.0016633266533066131,0.186,LDEG,0.968
5,instances/GBRL/500_r0.093_0_geom_7.gin,0.022637274549098196,0.025239533793956073,0.186,0.002344689378757515,0.276,LDEG,0.968
6,instances/GBRL/500_r0.093_0_geom_7.gin,0.021410821643286573,0.02483618923239738,0.276,0.003727454909819639,0.372,LDEG,0.968
7,instances/GBRL/500_r0.093_0_geom_7.gin,0.019871743486973948,0.02451809155770825,0.372,0.004817635270541082,0.458,LDEG,0.968
8,instances/GBRL/500_r0.093_0_geom_7.gin,0.018444889779559118,0.024299549669681567,0.458,0.0056633266533066134,0.544,LDEG,0.968
9,instances/GBRL/500_r0.093_0_geom_7.gin,0.017122244488977957,0.024673199610229634,0.546,0.0063647294589178356,0.608,LDEG,0.968
10,instances/GBRL/500_r0.093_0_geom_7.gin,0.01632865731462926,0.025640470129448083,0.61,0.006841683366733467,0.68,GDEG,0.968
11,instances/GBRL/500_r0.093_0_geom_7.gin,0.01539879759519038,0.025220509045301487,0.684,0.007983967935871743,0.762,GDEG,0.968
12,instances/GBRL/500_r0.093_0_geom_7.gin,0.013987975951903807,0.025250501002004006,0.766,0.008685370741482967,0.828,GDEG,0.968
13,instances/GBRL/500_r0.093_0_geom_7.gin,0.012961923847695392,0.024386801772559204,0.832,0.009498997995991984,0.906,LDEG,0.968
14,instances/GBRL/500_r0.093_0_geom_7.gin,0.011703406813627254,0.022920841683366732,0.908,0.010236472945891783,0.96,GDEG,0.968
15,instances/GBRL/500_r0.093_0_geom_7.gin,0.01075751503006012,0.014529058116232466,0.962,0.01064128256513026,0.966,LDEG,0.968
16,instances/GBRL/500_r0.093_0_geom_7.gin,0.010549098196392786,0.0,0.968,0.010549098196392786,0.962,GDEG,0.968
0,instances/GBRL/500_r0.071_0_geom_1.gin,0.01466132264529058,0.01465857566837081,0.002,3.2064128256513025e-05,0.016,GDEG,0.954
1,instances/GBRL/500_r0.071_0_geom_1.gin,0.01448496993987976,0.014570893314123154,0.016,0.00017635270541082164,0.038,GDEG,0.954
2,instances/GBRL/500_r0.071_0_geom_1.gin,0.014212424849699399,0.014401187311862218,0.04,0.00044488977955911823,0.062,GDEG,0.954
3,instances/GBRL/500_r0.071_0_geom_1.gin,0.013819639278557115,0.014187514814575386,0.064,0.000625250501002004,0.09,GDEG,0.954
4,instances/GBRL/500_r0.071_0_geom_1.gin,0.013450901803607215,0.014143843242039635,0.092,0.0007214428857715431,0.12,GDEG,0.954
5,instances/GBRL/500_r0.071_0_geom_1.gin,0.013186372745490981,0.014152729421977596,0.122,0.0009018036072144289,0.166,LDEG,0.954
6,instances/GBRL/500_r0.071_0_geom_1.gin,0.012729458917835671,0.014003436849128232,0.174,0.0013306613226452906,0.22,GDEG,0.954
7,instances/GBRL/500_r0.071_0_geom_1.gin,0.012080160320641282,0.013800086946379532,0.23,0.0016472945891783568,0.274,LDEG,0.954
8,instances/GBRL/500_r0.071_0_geom_1.gin,0.011527054108216432,0.01367306040652734,0.284,0.0019559118236472947,0.326,GDEG,0.954
9,instances/GBRL/500_r0.071_0_geom_1.gin,0.010965931863727454,0.013629743959969628,0.338,0.002188376753507014,0.372,LDEG,0.954
10,instances/GBRL/500_r0.071_0_geom_1.gin,0.010509018036072144,0.013562478492338211,0.386,0.0024529058116232465,0.434,GDEG,0.954
11,instances/GBRL/500_r0.071_0_geom_1.gin,0.00993186372745491,0.013180206566980114,0.458,0.0030781563126252506,0.508,LDEG,0.954
12,instances/GBRL/500_r0.071_0_geom_1.gin,0.009210420841683368,0.012912703234523346,0.534,0.003503006012024048,0.55,LDEG,0.954
13,instances/GBRL/500_r0.071_0_geom_1.gin,0.008657314629258518,0.012852235082409718,0.582,0.0036192384769539077,0.614,GDEG,0.954
14,instances/GBRL/500_r0.071_0_geom_1.gin,0.00809619238476954,0.012603824000201661,0.654,0.004088176352705411,0.678,LDEG,0.954
15,instances/GBRL/500_r0.071_0_geom_1.gin,0.00754308617234469,0.01203995292171645,0.718,0.0045090180360721445,0.734,GDEG,0.954
16,instances/GBRL/500_r0.071_0_geom_1.gin,0.006925851703406814,0.011445571555482098,0.774,0.0047054108216432865,0.78,LDEG,0.954
17,instances/GBRL/500_r0.071_0_geom_1.gin,0.0065090180360721445,0.011227935322700194,0.82,0.0048697394789579155,0.822,GDEG,0.954
18,instances/GBRL/500_r0.071_0_geom_1.gin,0.006180360721442886,0.010661322645290582,0.864,0.005114228456913827,0.87,LDEG,0.954
19,instances/GBRL/500_r0.071_0_geom_1.gin,0.005739478957915832,0.008934535738142952,0.914,0.00531062124248497,0.898,LDEG,0.954
20,instances/GBRL/500_r0.071_0_geom_1.gin,0.0054268537074148296,0.008266533066132264,0.944,0.005294589178356714,0.896,GDEG,0.954
21,instances/GBRL/500_r0.071_0_geom_1.gin,0.005346693386773547,0.006813627254509018,0.948,0.005278557114228457,0.896,LDEG,0.954
22,instances/GBRL/500_r0.071_0_geom_1.gin,0.005298597194388777,0.00501002004008016,0.952,0.005278557114228457,0.894,GDEG,0.954
23,instances/GBRL/500_r0.071_0_geom_1.gin,0.005266533066132265,0.0,0.954,0.005266533066132265,0.89,LDEG,0.954
0,instances/GBRL/50_r0.299_0_geom_3.gin,0.1910204081632653,0.18992086630570595,0.02,0.004897959183673469,0.24,LDEG,0.92
1,instances/GBRL/50_r0.299_0_geom_3.gin,0.1689795918367347,0.17539988968560397,0.24,0.03918367346938775,0.56,LDEG,0.92
2,instances/GBRL/50_r0.299_0_geom_3.gin,0.12816326530612246,0.1377551020408163,0.56,0.07306122448979592,0.84,GDEG,0.92
3,instances/GBRL/50_r0.299_0_geom_3.gin,0.09306122448979592,0.09795918367346938,0.84,0.08326530612244898,0.92,GDEG,0.92
4,instances/GBRL/50_r0.299_0_geom_3.gin,0.07918367346938776,0.0,0.92,0.07918367346938776,0.88,GDEG,0.92
0,instances/GBRL/100_ep0.125_0_gilbert_1.in,0.12242424242424242,0.12243648607284971,0.01,0.0012121212121212121,0.12,LDEG,0.97
1,instances/GBRL/100_ep0.125_0_gilbert_1.in,0.11676767676767677,0.12005108556832694,0.12,0.012323232323232323,0.81,LDEG,0.97
2,instances/GBRL/100_ep0.125_0_gilbert_1.in,0.09151515151515152,0.10533910533910534,0.84,0.07676767676767676,0.94,GDEG,0.97
3,instances/GBRL/100_ep0.125_0_gilbert_1.in,0.06666666666666667,0.0,0.97,0.06666666666666667,0.91,GDEG,0.97
0,instances/GBRL/500_r0.093_0_geom_9.gin,0.025266533066132264,0.025285039015907566,0.002,3.2064128256513025e-05,0.016,GDEG,0.966
1,instances/GBRL/500_r0.093_0_geom_9.gin,0.025018036072144288,0.025209602879227844,0.018,0.000312625250501002,0.04,GDEG,0.966
2,instances/GBRL/500_r0.093_0_geom_9.gin,0.024569138276553108,0.025123622507068646,0.042,0.0006012024048096192,0.084,LDEG,0.966
3,instances/GBRL/500_r0.093_0_geom_9.gin,0.024,0.025162412737563037,0.084,0.0011022044088176352,0.136,GDEG,0.966
4,instances/GBRL/500_r0.093_0_geom_9.gin,0.023214428857715432,0.025057140041206537,0.138,0.0018156312625250502,0.192,LDEG,0.966
5,instances/GBRL/500_r0.093_0_geom_9.gin,0.02262124248496994,0.025188221053636096,0.192,0.0025210420841683366,0.256,LDEG,0.966
6,instances/GBRL/500_r0.093_0_geom_9.gin,0.02161923847695391,0.02545528214899745,0.256,0.0029859719438877757,0.334,GDEG,0.966
7,instances/GBRL/500_r0.093_0_geom_9.gin,0.02076953907815631,0.025139509788808388,0.336,0.004428857715430862,0.418,GDEG,0.966
8,instances/GBRL/500_r0.093_0_geom_9.gin,0.019366733466933867,0.02485112068107847,0.42,0.005350701402805611,0.526,LDEG,0.966
9,instances/GBRL/500_r0.093_0_geom_9.gin,0.017931863727454908,0.024118722025548895,0.528,0.006981963927855711,0.636,LDEG,0.966
10,instances/GBRL/500_r0.093_0_geom_9.gin,0.015871743486973948,0.022969916441069275,0.638,0.008016032064128256,0.732,LDEG,0.966
11,instances/GBRL/500_r0.093_0_geom_9.gin,0.014412825651302604,0.022947534413088472,0.734,0.008813627254509017,0.8,GDEG,0.966
12,instances/GBRL/500_r0.093_0_geom_9.gin,0.013418837675350702,0.02234701962063662,0.804,0.009575150300601203,0.882,LDEG,0.966
13,instances/GBRL/500_r0.093_0_geom_9.gin,0.012240480961923848,0.022271816359992713,0.886,0.01028056112224449,0.936,GDEG,0.966
14,instances/GBRL/500_r0.093_0_geom_9.gin,0.011302605210420842,0.02004008016032064,0.942,0.010701402805611222,0.96,GDEG,0.966
15,instances/GBRL/500_r0.093_0_geom_9.gin,0.01071743486973948,0.0070140280561122245,0.966,0.01068937875751503,0.96,GDEG,0.966
0,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.007583583583583584,0.007581154728301875,0.001,1.001001001001001e-05,0.01,LDEG,0.994
1,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.007543543543543543,0.007564693105643561,0.01,6.206206206206206e-05,0.06,GDEG,0.994
2,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.0073853853853853854,0.007470832901867384,0.07,0.00045245245245245245,0.371,LDEG,0.994
3,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.0064764764764764764,0.007017580961242933,0.429,0.0024904904904904904,0.893,GDEG,0.994
4,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.0033833833833833834,0.0038371705038371708,0.972,0.0032912912912912914,0.912,LDEG,0.994
5,instances/GBRL/1000_ep0.0075_0_gilbert_9.in,0.003211211211211211,0.001001001001001001,0.994,0.00321021021021021,0.894,GDEG,0.994
0,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.015118236472945891,0.015124437251256019,0.002,2.404809619238477e-05,0.012,LDEG,0.99
1,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.014973947895791583,0.015036157507713196,0.012,0.00014829659318637273,0.07,LDEG,0.99
2,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.014557114228456914,0.014811281952551391,0.08,0.0009899799599198398,0.398,LDEG,0.99
3,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.012513026052104208,0.013390076032214242,0.46,0.005362725450901803,0.88,LDEG,0.99
4,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.006380761523046092,0.006012024048096192,0.966,0.006224448897795591,0.89,LDEG,0.99
5,instances/GBRL/500_ep0.015_0_gilbert_3.in,0.006084168336673346,0.0,0.99,0.006084168336673346,0.868,LDEG,0.99
0,instances/GBRL/100_r0.195_0_geom_4.gin,0.09636363636363636,0.09682685440261199,0.01,0.000505050505050505,0.05,LDEG,0.89
1,instances/GBRL/100_r0.195_0_geom_4.gin,0.09353535353535354,0.09757145927358693,0.05,0.0018181818181818182,0.08,LDEG,0.89
2,instances/GBRL/100_r0.195_0_geom_4.gin,0.09090909090909091,0.09854096520763188,0.08,0.0022222222222222222,0.11,LDEG,0.89
3,instances/GBRL/100_r0.195_0_geom_4.gin,0.08727272727272728,0.09875222816399287,0.12,0.0033333333333333335,0.18,LDEG,0.89
4,instances/GBRL/100_r0.195_0_geom_4.gin,0.08222222222222222,0.09649122807017543,0.2,0.008888888888888889,0.36,GDEG,0.89
5,instances/GBRL/100_r0.195_0_geom_4.gin,0.0701010101010101,0.08736487683856106,0.38,0.020303030303030302,0.52,LDEG,0.89
6,instances/GBRL/100_r0.195_0_geom_4.gin,0.05717171717171717,0.08106708106708106,0.55,0.025555555555555557,0.71,GDEG,0.89
7,instances/GBRL/100_r0.195_0_geom_4.gin,0.044444444444444446,0.08080808080808081,0.74,0.02909090909090909,0.78,LDEG,0.89
8,instances/GBRL/100_r0.195_0_geom_4.gin,0.03797979797979798,0.0743801652892562,0.81,0.0297979797979798,0.83,GDEG,0.89
9,instances/GBRL/100_r0.195_0_geom_4.gin,0.03333333333333333,0.06262626262626263,0.86,0.030202020202020202,0.86,GDEG,0.89
10,instances/GBRL/100_r0.195_0_geom_4.gin,0.030303030303030304,0.030303030303030304,0.89,0.03,0.86,GDEG,0.89
0,instances/GBRL/50_r0.334_0_geom_9.gin,0.2897959183673469,0.29237817576009995,0.02,0.0032653061224489797,0.16,GDEG,0.92
1,instances/GBRL/50_r0.334_0_geom_9.gin,0.26285714285714284,0.27959183673469384,0.18,0.03918367346938775,0.48,LDEG,0.92
2,instances/GBRL/50_r0.334_0_geom_9.gin,0.2057142857142857,0.23299319727891155,0.48,0.09387755102040816,0.76,GDEG,0.92
3,instances/GBRL/50_r0.334_0_geom_9.gin,0.15346938775510205,0.2199546485260771,0.76,0.11387755102040817,0.92,GDEG,0.92
4,instances/GBRL/50_r0.334_0_geom_9.gin,0.12326530612244897,0.0,0.92,0.12326530612244897,0.9,GDEG,0.92
0,instances/GBRL/50_r0.334_0_geom_6.gin,0.2914285714285714,0.29237817576009995,0.02,0.004897959183673469,0.24,GDEG,0.94
1,instances/GBRL/50_r0.334_0_geom_6.gin,0.2612244897959184,0.2857142857142857,0.26,0.05551020408163265,0.78,GDEG,0.94
2,instances/GBRL/50_r0.334_0_geom_6.gin,0.18612244897959185,0.2199546485260771,0.78,0.14653061224489797,0.94,LDEG,0.94
3,instances/GBRL/50_r0.334_0_geom_6.gin,0.13306122448979593,0.0,0.94,0.13306122448979593,0.92,LDEG,0.94
0,instances/GBRL/100_r0.195_0_geom_6.gin,0.1101010101010101,0.10988674625038261,0.01,0.0013131313131313131,0.13,GDEG,0.94
